region,date,confirmed,death,recovered
UnitedArabEmirates,2020-03-07,45,0,0
UnitedArabEmirates,2020-03-08,45,0,0
UnitedArabEmirates,2020-03-09,45,0,0
UnitedArabEmirates,2020-03-10,74,0,0
UnitedArabEmirates,2020-03-11,74,0,0
UnitedArabEmirates,2020-03-12,85,0,0
UnitedArabEmirates,2020-03-13,85,0,0
UnitedArabEmirates,2020-03-14,85,0,0
UnitedArabEmirates,2020-03-15,98,0,0
UnitedArabEmirates,2020-03-16,98,0,0
UnitedArabEmirates,2020-03-17,98,0,0
UnitedArabEmirates,2020-03-18,113,0,0
UnitedArabEmirates,2020-03-19,140,0,0
UnitedArabEmirates,2020-03-20,140,0,0
UnitedArabEmirates,2020-03-21,153,0,0
UnitedArabEmirates,2020-03-22,153,0,0
UnitedArabEmirates,2020-03-23,198,0,0
UnitedArabEmirates,2020-03-24,248,0,0
UnitedArabEmirates,2020-03-25,333,0,0
UnitedArabEmirates,2020-03-26,333,0,0
UnitedArabEmirates,2020-03-27,405,0,0
UnitedArabEmirates,2020-03-28,468,0,0
UnitedArabEmirates,2020-03-29,570,0,0
BermudaUnitedKingdom,2020-01-22,0,0,0
BermudaUnitedKingdom,2020-01-23,0,0,0
BermudaUnitedKingdom,2020-01-24,0,0,0
BermudaUnitedKingdom,2020-01-25,0,0,0
BermudaUnitedKingdom,2020-01-26,0,0,0
BermudaUnitedKingdom,2020-01-27,0,0,0
BermudaUnitedKingdom,2020-01-28,0,0,0
BermudaUnitedKingdom,2020-01-29,0,0,0
BermudaUnitedKingdom,2020-01-30,0,0,0
BermudaUnitedKingdom,2020-01-31,0,0,0
BermudaUnitedKingdom,2020-02-01,0,0,0
BermudaUnitedKingdom,2020-02-02,0,0,0
BermudaUnitedKingdom,2020-02-03,0,0,0
BermudaUnitedKingdom,2020-02-04,0,0,0
BermudaUnitedKingdom,2020-02-05,0,0,0
BermudaUnitedKingdom,2020-02-06,0,0,0
BermudaUnitedKingdom,2020-02-07,0,0,0
BermudaUnitedKingdom,2020-02-08,0,0,0
BermudaUnitedKingdom,2020-02-09,0,0,0
BermudaUnitedKingdom,2020-02-10,0,0,0
BermudaUnitedKingdom,2020-02-11,0,0,0
BermudaUnitedKingdom,2020-02-12,0,0,0
BermudaUnitedKingdom,2020-02-13,0,0,0
BermudaUnitedKingdom,2020-02-14,0,0,0
BermudaUnitedKingdom,2020-02-15,0,0,0
BermudaUnitedKingdom,2020-02-16,0,0,0
BermudaUnitedKingdom,2020-02-17,0,0,0
BermudaUnitedKingdom,2020-02-18,0,0,0
BermudaUnitedKingdom,2020-02-19,0,0,0
BermudaUnitedKingdom,2020-02-20,0,0,0
BermudaUnitedKingdom,2020-02-21,0,0,0
BermudaUnitedKingdom,2020-02-22,0,0,0
BermudaUnitedKingdom,2020-02-23,0,0,0
BermudaUnitedKingdom,2020-02-24,0,0,0
BermudaUnitedKingdom,2020-02-25,0,0,0
BermudaUnitedKingdom,2020-02-26,0,0,0
BermudaUnitedKingdom,2020-02-27,0,0,0
BermudaUnitedKingdom,2020-02-28,0,0,0
BermudaUnitedKingdom,2020-02-29,0,0,0
BermudaUnitedKingdom,2020-03-01,0,0,0
BermudaUnitedKingdom,2020-03-02,0,0,0
BermudaUnitedKingdom,2020-03-03,0,0,0
BermudaUnitedKingdom,2020-03-04,0,0,0
BermudaUnitedKingdom,2020-03-05,0,0,0
BermudaUnitedKingdom,2020-03-06,0,0,0
BermudaUnitedKingdom,2020-03-07,0,0,0
BermudaUnitedKingdom,2020-03-08,0,0,0
BermudaUnitedKingdom,2020-03-09,0,0,0
BermudaUnitedKingdom,2020-03-10,0,0,0
BermudaUnitedKingdom,2020-03-11,0,0,0
BermudaUnitedKingdom,2020-03-12,0,0,0
BermudaUnitedKingdom,2020-03-13,0,0,0
BermudaUnitedKingdom,2020-03-14,0,0,0
BermudaUnitedKingdom,2020-03-15,0,0,0
BermudaUnitedKingdom,2020-03-16,0,0,0
BermudaUnitedKingdom,2020-03-17,0,0,0
BermudaUnitedKingdom,2020-03-18,0,0,0
BermudaUnitedKingdom,2020-03-19,2,0,0
BermudaUnitedKingdom,2020-03-20,2,0,0
BermudaUnitedKingdom,2020-03-21,2,0,0
BermudaUnitedKingdom,2020-03-22,6,0,0
BermudaUnitedKingdom,2020-03-23,6,0,0
BermudaUnitedKingdom,2020-03-24,6,0,0
BermudaUnitedKingdom,2020-03-25,7,0,0
BermudaUnitedKingdom,2020-03-26,15,0,0
BermudaUnitedKingdom,2020-03-27,17,0,0
BermudaUnitedKingdom,2020-03-28,17,0,0
BermudaUnitedKingdom,2020-03-29,22,0,0
CaymanIslandsUnitedKingdom,2020-01-22,0,0,0
CaymanIslandsUnitedKingdom,2020-01-23,0,0,0
CaymanIslandsUnitedKingdom,2020-01-24,0,0,0
CaymanIslandsUnitedKingdom,2020-01-25,0,0,0
CaymanIslandsUnitedKingdom,2020-01-26,0,0,0
CaymanIslandsUnitedKingdom,2020-01-27,0,0,0
CaymanIslandsUnitedKingdom,2020-01-28,0,0,0
CaymanIslandsUnitedKingdom,2020-01-29,0,0,0
CaymanIslandsUnitedKingdom,2020-01-30,0,0,0
CaymanIslandsUnitedKingdom,2020-01-31,0,0,0
CaymanIslandsUnitedKingdom,2020-02-01,0,0,0
CaymanIslandsUnitedKingdom,2020-02-02,0,0,0
CaymanIslandsUnitedKingdom,2020-02-03,0,0,0
CaymanIslandsUnitedKingdom,2020-02-04,0,0,0
CaymanIslandsUnitedKingdom,2020-02-05,0,0,0
CaymanIslandsUnitedKingdom,2020-02-06,0,0,0
CaymanIslandsUnitedKingdom,2020-02-07,0,0,0
CaymanIslandsUnitedKingdom,2020-02-08,0,0,0
CaymanIslandsUnitedKingdom,2020-02-09,0,0,0
CaymanIslandsUnitedKingdom,2020-02-10,0,0,0
CaymanIslandsUnitedKingdom,2020-02-11,0,0,0
CaymanIslandsUnitedKingdom,2020-02-12,0,0,0
CaymanIslandsUnitedKingdom,2020-02-13,0,0,0
CaymanIslandsUnitedKingdom,2020-02-14,0,0,0
CaymanIslandsUnitedKingdom,2020-02-15,0,0,0
CaymanIslandsUnitedKingdom,2020-02-16,0,0,0
CaymanIslandsUnitedKingdom,2020-02-17,0,0,0
CaymanIslandsUnitedKingdom,2020-02-18,0,0,0
CaymanIslandsUnitedKingdom,2020-02-19,0,0,0
CaymanIslandsUnitedKingdom,2020-02-20,0,0,0
CaymanIslandsUnitedKingdom,2020-02-21,0,0,0
CaymanIslandsUnitedKingdom,2020-02-22,0,0,0
CaymanIslandsUnitedKingdom,2020-02-23,0,0,0
CaymanIslandsUnitedKingdom,2020-02-24,0,0,0
CaymanIslandsUnitedKingdom,2020-02-25,0,0,0
CaymanIslandsUnitedKingdom,2020-02-26,0,0,0
CaymanIslandsUnitedKingdom,2020-02-27,0,0,0
CaymanIslandsUnitedKingdom,2020-02-28,0,0,0
CaymanIslandsUnitedKingdom,2020-02-29,0,0,0
CaymanIslandsUnitedKingdom,2020-03-01,0,0,0
CaymanIslandsUnitedKingdom,2020-03-02,0,0,0
CaymanIslandsUnitedKingdom,2020-03-03,0,0,0
CaymanIslandsUnitedKingdom,2020-03-04,0,0,0
CaymanIslandsUnitedKingdom,2020-03-05,0,0,0
CaymanIslandsUnitedKingdom,2020-03-06,0,0,0
CaymanIslandsUnitedKingdom,2020-03-07,0,0,0
CaymanIslandsUnitedKingdom,2020-03-08,0,0,0
CaymanIslandsUnitedKingdom,2020-03-09,0,0,0
CaymanIslandsUnitedKingdom,2020-03-10,0,0,0
CaymanIslandsUnitedKingdom,2020-03-11,0,0,0
CaymanIslandsUnitedKingdom,2020-03-12,0,0,0
CaymanIslandsUnitedKingdom,2020-03-13,1,0,0
CaymanIslandsUnitedKingdom,2020-03-14,1,0,0
CaymanIslandsUnitedKingdom,2020-03-15,1,0,0
CaymanIslandsUnitedKingdom,2020-03-16,1,0,0
CaymanIslandsUnitedKingdom,2020-03-17,1,0,0
CaymanIslandsUnitedKingdom,2020-03-18,1,0,0
CaymanIslandsUnitedKingdom,2020-03-19,3,0,0
CaymanIslandsUnitedKingdom,2020-03-20,3,0,0
CaymanIslandsUnitedKingdom,2020-03-21,3,0,0
CaymanIslandsUnitedKingdom,2020-03-22,3,0,0
CaymanIslandsUnitedKingdom,2020-03-23,5,0,0
CaymanIslandsUnitedKingdom,2020-03-24,6,0,0
CaymanIslandsUnitedKingdom,2020-03-25,8,0,0
CaymanIslandsUnitedKingdom,2020-03-26,8,0,0
CaymanIslandsUnitedKingdom,2020-03-27,8,0,0
CaymanIslandsUnitedKingdom,2020-03-28,8,0,0
CaymanIslandsUnitedKingdom,2020-03-29,8,0,0
ChannelIslandsUnitedKingdom,2020-01-22,0,0,0
ChannelIslandsUnitedKingdom,2020-01-23,0,0,0
ChannelIslandsUnitedKingdom,2020-01-24,0,0,0
ChannelIslandsUnitedKingdom,2020-01-25,0,0,0
ChannelIslandsUnitedKingdom,2020-01-26,0,0,0
ChannelIslandsUnitedKingdom,2020-01-27,0,0,0
ChannelIslandsUnitedKingdom,2020-01-28,0,0,0
ChannelIslandsUnitedKingdom,2020-01-29,0,0,0
ChannelIslandsUnitedKingdom,2020-01-30,0,0,0
ChannelIslandsUnitedKingdom,2020-01-31,0,0,0
ChannelIslandsUnitedKingdom,2020-02-01,0,0,0
ChannelIslandsUnitedKingdom,2020-02-02,0,0,0
ChannelIslandsUnitedKingdom,2020-02-03,0,0,0
ChannelIslandsUnitedKingdom,2020-02-04,0,0,0
ChannelIslandsUnitedKingdom,2020-02-05,0,0,0
ChannelIslandsUnitedKingdom,2020-02-06,0,0,0
ChannelIslandsUnitedKingdom,2020-02-07,0,0,0
ChannelIslandsUnitedKingdom,2020-02-08,0,0,0
ChannelIslandsUnitedKingdom,2020-02-09,0,0,0
ChannelIslandsUnitedKingdom,2020-02-10,0,0,0
ChannelIslandsUnitedKingdom,2020-02-11,0,0,0
ChannelIslandsUnitedKingdom,2020-02-12,0,0,0
ChannelIslandsUnitedKingdom,2020-02-13,0,0,0
ChannelIslandsUnitedKingdom,2020-02-14,0,0,0
ChannelIslandsUnitedKingdom,2020-02-15,0,0,0
ChannelIslandsUnitedKingdom,2020-02-16,0,0,0
ChannelIslandsUnitedKingdom,2020-02-17,0,0,0
ChannelIslandsUnitedKingdom,2020-02-18,0,0,0
ChannelIslandsUnitedKingdom,2020-02-19,0,0,0
ChannelIslandsUnitedKingdom,2020-02-20,0,0,0
ChannelIslandsUnitedKingdom,2020-02-21,0,0,0
ChannelIslandsUnitedKingdom,2020-02-22,0,0,0
ChannelIslandsUnitedKingdom,2020-02-23,0,0,0
ChannelIslandsUnitedKingdom,2020-02-24,0,0,0
ChannelIslandsUnitedKingdom,2020-02-25,0,0,0
ChannelIslandsUnitedKingdom,2020-02-26,0,0,0
ChannelIslandsUnitedKingdom,2020-02-27,0,0,0
ChannelIslandsUnitedKingdom,2020-02-28,0,0,0
ChannelIslandsUnitedKingdom,2020-02-29,0,0,0
ChannelIslandsUnitedKingdom,2020-03-01,0,0,0
ChannelIslandsUnitedKingdom,2020-03-02,0,0,0
ChannelIslandsUnitedKingdom,2020-03-03,0,0,0
ChannelIslandsUnitedKingdom,2020-03-04,0,0,0
ChannelIslandsUnitedKingdom,2020-03-05,0,0,0
ChannelIslandsUnitedKingdom,2020-03-06,0,0,0
ChannelIslandsUnitedKingdom,2020-03-07,0,0,0
ChannelIslandsUnitedKingdom,2020-03-08,0,0,0
ChannelIslandsUnitedKingdom,2020-03-09,0,0,0
ChannelIslandsUnitedKingdom,2020-03-10,1,0,0
ChannelIslandsUnitedKingdom,2020-03-11,2,0,0
ChannelIslandsUnitedKingdom,2020-03-12,2,0,0
ChannelIslandsUnitedKingdom,2020-03-13,2,0,0
ChannelIslandsUnitedKingdom,2020-03-14,2,0,0
ChannelIslandsUnitedKingdom,2020-03-15,3,0,0
ChannelIslandsUnitedKingdom,2020-03-16,6,0,0
ChannelIslandsUnitedKingdom,2020-03-17,6,0,0
ChannelIslandsUnitedKingdom,2020-03-18,6,0,0
ChannelIslandsUnitedKingdom,2020-03-19,11,0,0
ChannelIslandsUnitedKingdom,2020-03-20,14,0,0
ChannelIslandsUnitedKingdom,2020-03-21,32,0,0
ChannelIslandsUnitedKingdom,2020-03-22,32,0,0
ChannelIslandsUnitedKingdom,2020-03-23,36,0,0
ChannelIslandsUnitedKingdom,2020-03-24,36,0,0
ChannelIslandsUnitedKingdom,2020-03-25,46,0,0
ChannelIslandsUnitedKingdom,2020-03-26,66,0,0
ChannelIslandsUnitedKingdom,2020-03-27,88,0,0
ChannelIslandsUnitedKingdom,2020-03-28,97,0,0
ChannelIslandsUnitedKingdom,2020-03-29,108,0,0
GibraltarUnitedKingdom,2020-01-22,0,0,0
GibraltarUnitedKingdom,2020-01-23,0,0,0
GibraltarUnitedKingdom,2020-01-24,0,0,0
GibraltarUnitedKingdom,2020-01-25,0,0,0
GibraltarUnitedKingdom,2020-01-26,0,0,0
GibraltarUnitedKingdom,2020-01-27,0,0,0
GibraltarUnitedKingdom,2020-01-28,0,0,0
GibraltarUnitedKingdom,2020-01-29,0,0,0
GibraltarUnitedKingdom,2020-01-30,0,0,0
GibraltarUnitedKingdom,2020-01-31,0,0,0
GibraltarUnitedKingdom,2020-02-01,0,0,0
GibraltarUnitedKingdom,2020-02-02,0,0,0
GibraltarUnitedKingdom,2020-02-03,0,0,0
GibraltarUnitedKingdom,2020-02-04,0,0,0
GibraltarUnitedKingdom,2020-02-05,0,0,0
GibraltarUnitedKingdom,2020-02-06,0,0,0
GibraltarUnitedKingdom,2020-02-07,0,0,0
GibraltarUnitedKingdom,2020-02-08,0,0,0
GibraltarUnitedKingdom,2020-02-09,0,0,0
GibraltarUnitedKingdom,2020-02-10,0,0,0
GibraltarUnitedKingdom,2020-02-11,0,0,0
GibraltarUnitedKingdom,2020-02-12,0,0,0
GibraltarUnitedKingdom,2020-02-13,0,0,0
GibraltarUnitedKingdom,2020-02-14,0,0,0
GibraltarUnitedKingdom,2020-02-15,0,0,0
GibraltarUnitedKingdom,2020-02-16,0,0,0
GibraltarUnitedKingdom,2020-02-17,0,0,0
GibraltarUnitedKingdom,2020-02-18,0,0,0
GibraltarUnitedKingdom,2020-02-19,0,0,0
GibraltarUnitedKingdom,2020-02-20,0,0,0
GibraltarUnitedKingdom,2020-02-21,0,0,0
GibraltarUnitedKingdom,2020-02-22,0,0,0
GibraltarUnitedKingdom,2020-02-23,0,0,0
GibraltarUnitedKingdom,2020-02-24,0,0,0
GibraltarUnitedKingdom,2020-02-25,0,0,0
GibraltarUnitedKingdom,2020-02-26,0,0,0
GibraltarUnitedKingdom,2020-02-27,0,0,0
GibraltarUnitedKingdom,2020-02-28,0,0,0
GibraltarUnitedKingdom,2020-02-29,0,0,0
GibraltarUnitedKingdom,2020-03-01,0,0,0
GibraltarUnitedKingdom,2020-03-02,0,0,0
GibraltarUnitedKingdom,2020-03-03,0,0,0
GibraltarUnitedKingdom,2020-03-04,1,0,0
GibraltarUnitedKingdom,2020-03-05,1,0,0
GibraltarUnitedKingdom,2020-03-06,1,0,0
GibraltarUnitedKingdom,2020-03-07,1,0,0
GibraltarUnitedKingdom,2020-03-08,1,0,0
GibraltarUnitedKingdom,2020-03-09,1,0,0
GibraltarUnitedKingdom,2020-03-10,1,0,0
GibraltarUnitedKingdom,2020-03-11,1,0,0
GibraltarUnitedKingdom,2020-03-12,1,0,0
GibraltarUnitedKingdom,2020-03-13,1,0,0
GibraltarUnitedKingdom,2020-03-14,1,0,0
GibraltarUnitedKingdom,2020-03-15,1,0,0
GibraltarUnitedKingdom,2020-03-16,1,0,0
GibraltarUnitedKingdom,2020-03-17,3,0,0
GibraltarUnitedKingdom,2020-03-18,8,0,0
GibraltarUnitedKingdom,2020-03-19,10,0,0
GibraltarUnitedKingdom,2020-03-20,10,0,0
GibraltarUnitedKingdom,2020-03-21,10,0,0
GibraltarUnitedKingdom,2020-03-22,15,0,0
GibraltarUnitedKingdom,2020-03-23,15,0,0
GibraltarUnitedKingdom,2020-03-24,15,0,0
GibraltarUnitedKingdom,2020-03-25,26,0,0
GibraltarUnitedKingdom,2020-03-26,35,0,0
GibraltarUnitedKingdom,2020-03-27,55,0,0
GibraltarUnitedKingdom,2020-03-28,56,0,0
GibraltarUnitedKingdom,2020-03-29,65,0,0
IsleofManUnitedKingdom,2020-01-22,0,0,0
IsleofManUnitedKingdom,2020-01-23,0,0,0
IsleofManUnitedKingdom,2020-01-24,0,0,0
IsleofManUnitedKingdom,2020-01-25,0,0,0
IsleofManUnitedKingdom,2020-01-26,0,0,0
IsleofManUnitedKingdom,2020-01-27,0,0,0
IsleofManUnitedKingdom,2020-01-28,0,0,0
IsleofManUnitedKingdom,2020-01-29,0,0,0
IsleofManUnitedKingdom,2020-01-30,0,0,0
IsleofManUnitedKingdom,2020-01-31,0,0,0
IsleofManUnitedKingdom,2020-02-01,0,0,0
IsleofManUnitedKingdom,2020-02-02,0,0,0
IsleofManUnitedKingdom,2020-02-03,0,0,0
IsleofManUnitedKingdom,2020-02-04,0,0,0
IsleofManUnitedKingdom,2020-02-05,0,0,0
IsleofManUnitedKingdom,2020-02-06,0,0,0
IsleofManUnitedKingdom,2020-02-07,0,0,0
IsleofManUnitedKingdom,2020-02-08,0,0,0
IsleofManUnitedKingdom,2020-02-09,0,0,0
IsleofManUnitedKingdom,2020-02-10,0,0,0
IsleofManUnitedKingdom,2020-02-11,0,0,0
IsleofManUnitedKingdom,2020-02-12,0,0,0
IsleofManUnitedKingdom,2020-02-13,0,0,0
IsleofManUnitedKingdom,2020-02-14,0,0,0
IsleofManUnitedKingdom,2020-02-15,0,0,0
IsleofManUnitedKingdom,2020-02-16,0,0,0
IsleofManUnitedKingdom,2020-02-17,0,0,0
IsleofManUnitedKingdom,2020-02-18,0,0,0
IsleofManUnitedKingdom,2020-02-19,0,0,0
IsleofManUnitedKingdom,2020-02-20,0,0,0
IsleofManUnitedKingdom,2020-02-21,0,0,0
IsleofManUnitedKingdom,2020-02-22,0,0,0
IsleofManUnitedKingdom,2020-02-23,0,0,0
IsleofManUnitedKingdom,2020-02-24,0,0,0
IsleofManUnitedKingdom,2020-02-25,0,0,0
IsleofManUnitedKingdom,2020-02-26,0,0,0
IsleofManUnitedKingdom,2020-02-27,0,0,0
IsleofManUnitedKingdom,2020-02-28,0,0,0
IsleofManUnitedKingdom,2020-02-29,0,0,0
IsleofManUnitedKingdom,2020-03-01,0,0,0
IsleofManUnitedKingdom,2020-03-02,0,0,0
IsleofManUnitedKingdom,2020-03-03,0,0,0
IsleofManUnitedKingdom,2020-03-04,0,0,0
IsleofManUnitedKingdom,2020-03-05,0,0,0
IsleofManUnitedKingdom,2020-03-06,0,0,0
IsleofManUnitedKingdom,2020-03-07,0,0,0
IsleofManUnitedKingdom,2020-03-08,0,0,0
IsleofManUnitedKingdom,2020-03-09,0,0,0
IsleofManUnitedKingdom,2020-03-10,0,0,0
IsleofManUnitedKingdom,2020-03-11,0,0,0
IsleofManUnitedKingdom,2020-03-12,0,0,0
IsleofManUnitedKingdom,2020-03-13,0,0,0
IsleofManUnitedKingdom,2020-03-14,0,0,0
IsleofManUnitedKingdom,2020-03-15,0,0,0
IsleofManUnitedKingdom,2020-03-16,0,0,0
IsleofManUnitedKingdom,2020-03-17,0,0,0
IsleofManUnitedKingdom,2020-03-18,0,0,0
IsleofManUnitedKingdom,2020-03-19,0,0,0
IsleofManUnitedKingdom,2020-03-20,1,0,0
IsleofManUnitedKingdom,2020-03-21,1,0,0
IsleofManUnitedKingdom,2020-03-22,5,0,0
IsleofManUnitedKingdom,2020-03-23,13,0,0
IsleofManUnitedKingdom,2020-03-24,23,0,0
IsleofManUnitedKingdom,2020-03-25,23,0,0
IsleofManUnitedKingdom,2020-03-26,25,0,0
IsleofManUnitedKingdom,2020-03-27,29,0,0
IsleofManUnitedKingdom,2020-03-28,32,0,0
IsleofManUnitedKingdom,2020-03-29,42,0,0
MontserratUnitedKingdom,2020-01-22,0,0,0
MontserratUnitedKingdom,2020-01-23,0,0,0
MontserratUnitedKingdom,2020-01-24,0,0,0
MontserratUnitedKingdom,2020-01-25,0,0,0
MontserratUnitedKingdom,2020-01-26,0,0,0
MontserratUnitedKingdom,2020-01-27,0,0,0
MontserratUnitedKingdom,2020-01-28,0,0,0
MontserratUnitedKingdom,2020-01-29,0,0,0
MontserratUnitedKingdom,2020-01-30,0,0,0
MontserratUnitedKingdom,2020-01-31,0,0,0
MontserratUnitedKingdom,2020-02-01,0,0,0
MontserratUnitedKingdom,2020-02-02,0,0,0
MontserratUnitedKingdom,2020-02-03,0,0,0
MontserratUnitedKingdom,2020-02-04,0,0,0
MontserratUnitedKingdom,2020-02-05,0,0,0
MontserratUnitedKingdom,2020-02-06,0,0,0
MontserratUnitedKingdom,2020-02-07,0,0,0
MontserratUnitedKingdom,2020-02-08,0,0,0
MontserratUnitedKingdom,2020-02-09,0,0,0
MontserratUnitedKingdom,2020-02-10,0,0,0
MontserratUnitedKingdom,2020-02-11,0,0,0
MontserratUnitedKingdom,2020-02-12,0,0,0
MontserratUnitedKingdom,2020-02-13,0,0,0
MontserratUnitedKingdom,2020-02-14,0,0,0
MontserratUnitedKingdom,2020-02-15,0,0,0
MontserratUnitedKingdom,2020-02-16,0,0,0
MontserratUnitedKingdom,2020-02-17,0,0,0
MontserratUnitedKingdom,2020-02-18,0,0,0
MontserratUnitedKingdom,2020-02-19,0,0,0
MontserratUnitedKingdom,2020-02-20,0,0,0
MontserratUnitedKingdom,2020-02-21,0,0,0
MontserratUnitedKingdom,2020-02-22,0,0,0
MontserratUnitedKingdom,2020-02-23,0,0,0
MontserratUnitedKingdom,2020-02-24,0,0,0
MontserratUnitedKingdom,2020-02-25,0,0,0
MontserratUnitedKingdom,2020-02-26,0,0,0
MontserratUnitedKingdom,2020-02-27,0,0,0
MontserratUnitedKingdom,2020-02-28,0,0,0
MontserratUnitedKingdom,2020-02-29,0,0,0
MontserratUnitedKingdom,2020-03-01,0,0,0
MontserratUnitedKingdom,2020-03-02,0,0,0
MontserratUnitedKingdom,2020-03-03,0,0,0
MontserratUnitedKingdom,2020-03-04,0,0,0
MontserratUnitedKingdom,2020-03-05,0,0,0
MontserratUnitedKingdom,2020-03-06,0,0,0
MontserratUnitedKingdom,2020-03-07,0,0,0
MontserratUnitedKingdom,2020-03-08,0,0,0
MontserratUnitedKingdom,2020-03-09,0,0,0
MontserratUnitedKingdom,2020-03-10,0,0,0
MontserratUnitedKingdom,2020-03-11,0,0,0
MontserratUnitedKingdom,2020-03-12,0,0,0
MontserratUnitedKingdom,2020-03-13,0,0,0
MontserratUnitedKingdom,2020-03-14,0,0,0
MontserratUnitedKingdom,2020-03-15,0,0,0
MontserratUnitedKingdom,2020-03-16,0,0,0
MontserratUnitedKingdom,2020-03-17,0,0,0
MontserratUnitedKingdom,2020-03-18,1,0,0
MontserratUnitedKingdom,2020-03-19,1,0,0
MontserratUnitedKingdom,2020-03-20,1,0,0
MontserratUnitedKingdom,2020-03-21,1,0,0
MontserratUnitedKingdom,2020-03-22,1,0,0
MontserratUnitedKingdom,2020-03-23,1,0,0
MontserratUnitedKingdom,2020-03-24,1,0,0
MontserratUnitedKingdom,2020-03-25,1,0,0
MontserratUnitedKingdom,2020-03-26,5,0,0
MontserratUnitedKingdom,2020-03-27,5,0,0
MontserratUnitedKingdom,2020-03-28,5,0,0
MontserratUnitedKingdom,2020-03-29,5,0,0
UnitedKingdom,2020-01-22,0,0,0
UnitedKingdom,2020-01-23,0,0,0
UnitedKingdom,2020-01-24,0,0,0
UnitedKingdom,2020-01-25,0,0,0
UnitedKingdom,2020-01-26,0,0,0
UnitedKingdom,2020-01-27,0,0,0
UnitedKingdom,2020-01-28,0,0,0
UnitedKingdom,2020-01-29,0,0,0
UnitedKingdom,2020-01-30,0,0,0
UnitedKingdom,2020-01-31,2,0,0
UnitedKingdom,2020-02-01,2,0,0
UnitedKingdom,2020-02-02,2,0,0
UnitedKingdom,2020-02-03,2,0,0
UnitedKingdom,2020-02-04,2,0,0
UnitedKingdom,2020-02-05,2,0,0
UnitedKingdom,2020-02-06,2,0,0
UnitedKingdom,2020-02-07,3,0,0
UnitedKingdom,2020-02-08,3,0,0
UnitedKingdom,2020-02-09,3,0,0
UnitedKingdom,2020-02-10,8,0,0
UnitedKingdom,2020-02-11,8,0,0
UnitedKingdom,2020-02-12,9,0,0
UnitedKingdom,2020-02-13,9,0,0
UnitedKingdom,2020-02-14,9,0,0
UnitedKingdom,2020-02-15,9,0,0
UnitedKingdom,2020-02-16,9,0,0
UnitedKingdom,2020-02-17,9,0,0
UnitedKingdom,2020-02-18,9,0,0
UnitedKingdom,2020-02-19,9,0,0
UnitedKingdom,2020-02-20,9,0,0
UnitedKingdom,2020-02-21,9,0,0
UnitedKingdom,2020-02-22,9,0,0
UnitedKingdom,2020-02-23,9,0,0
UnitedKingdom,2020-02-24,13,0,0
UnitedKingdom,2020-02-25,13,0,0
UnitedKingdom,2020-02-26,13,0,0
UnitedKingdom,2020-02-27,15,0,0
UnitedKingdom,2020-02-28,20,0,0
UnitedKingdom,2020-02-29,23,0,0
UnitedKingdom,2020-03-01,36,0,0
UnitedKingdom,2020-03-02,40,0,0
UnitedKingdom,2020-03-03,51,0,0
UnitedKingdom,2020-03-04,85,0,0
UnitedKingdom,2020-03-05,115,0,0
UnitedKingdom,2020-03-06,163,0,0
UnitedKingdom,2020-03-07,206,0,0
UnitedKingdom,2020-03-08,273,0,0
UnitedKingdom,2020-03-09,321,0,0
UnitedKingdom,2020-03-10,382,0,0
UnitedKingdom,2020-03-11,456,0,0
UnitedKingdom,2020-03-12,456,0,0
UnitedKingdom,2020-03-13,798,0,0
UnitedKingdom,2020-03-14,1140,0,0
UnitedKingdom,2020-03-15,1140,0,0
UnitedKingdom,2020-03-16,1543,0,0
UnitedKingdom,2020-03-17,1950,0,0
UnitedKingdom,2020-03-18,2626,0,0
UnitedKingdom,2020-03-19,2689,0,0
UnitedKingdom,2020-03-20,3983,0,0
UnitedKingdom,2020-03-21,5018,0,0
UnitedKingdom,2020-03-22,5683,0,0
UnitedKingdom,2020-03-23,6650,0,0
UnitedKingdom,2020-03-24,8077,0,0
UnitedKingdom,2020-03-25,9529,0,0
UnitedKingdom,2020-03-26,11658,0,0
UnitedKingdom,2020-03-27,14543,0,0
UnitedKingdom,2020-03-28,17089,0,0
UnitedKingdom,2020-03-29,19522,0,0
Uruguay,2020-01-22,0,0,0
Uruguay,2020-01-23,0,0,0
Uruguay,2020-01-24,0,0,0
Uruguay,2020-01-25,0,0,0
Uruguay,2020-01-26,0,0,0
Uruguay,2020-01-27,0,0,0
Uruguay,2020-01-28,0,0,0
Uruguay,2020-01-29,0,0,0
Uruguay,2020-01-30,0,0,0
Uruguay,2020-01-31,0,0,0
Uruguay,2020-02-01,0,0,0
Uruguay,2020-02-02,0,0,0
Uruguay,2020-02-03,0,0,0
Uruguay,2020-02-04,0,0,0
Uruguay,2020-02-05,0,0,0
Uruguay,2020-02-06,0,0,0
Uruguay,2020-02-07,0,0,0
Uruguay,2020-02-08,0,0,0
Uruguay,2020-02-09,0,0,0
Uruguay,2020-02-10,0,0,0
Uruguay,2020-02-11,0,0,0
Uruguay,2020-02-12,0,0,0
Uruguay,2020-02-13,0,0,0
Uruguay,2020-02-14,0,0,0
Uruguay,2020-02-15,0,0,0
Uruguay,2020-02-16,0,0,0
Uruguay,2020-02-17,0,0,0
Uruguay,2020-02-18,0,0,0
Uruguay,2020-02-19,0,0,0
Uruguay,2020-02-20,0,0,0
Uruguay,2020-02-21,0,0,0
Uruguay,2020-02-22,0,0,0
Uruguay,2020-02-23,0,0,0
